Regulator,Target,Eligible
b0068,b3846,True
b0068,b3901,True
b0068,b3902,True
b0068,b3903,True
b0068,b3904,True
b0068,b3905,True
b0068,b3906,True
b0068,b3907,True
b0068,b3926,True
b0068,b3927,True
b0068,b3941,True
b0068,b3945,True
b0068,b3958,True
b0068,b3990,True
b0068,b3991,True
b0068,b3992,True
b0068,b3993,True
b0068,b3994,True
b0068,b4011,True
b0068,b4013,True
b0068,b4014,True
b0068,b4015,True
b0068,b4016,True
b0068,b4026,True
b0068,b4030,True
b0068,b4032,True
b0068,b4033,True
b0068,b4034,True
b0068,b4035,True
b0068,b4036,True
b0068,b4037,True
b0068,b4045,True
b0068,b4060,True
b0068,b4062,True
b0068,b4064,True
b0068,b4067,True
b0068,b4068,True
b0068,b4069,True
b0068,b4107,True
b0068,b4110,True
b0068,b4111,True
b0068,b4116,True
b0068,b4122,True
b0068,b4123,True
b0068,b4126,True
b0068,b4128,True
b0068,b4139,True
b0068,b4149,True
b0068,b4151,True
b0068,b4152,True
b0068,b4153,True
b0068,b4154,True
b0068,b4187,True
b0068,b4188,True
b0068,b4189,True
b0068,b4239,True
b0068,b4240,True
b0068,b4244,True
b0068,b4245,True
b0068,b4254,True
b0068,b4293,True
b0068,b4314,True
b0068,b4315,True
b0068,b4316,True
b0068,b4335,True
b0068,b4354,True
b0068,b4355,True
b0068,b4367,True
b0068,b4376,True
b0068,b4380,True
b0068,b4407,True
b0068,b4411,True
b0068,b4428,True
b0068,b4467,True
b0068,b4468,True
b0068,b4484,True
b0068,b4490,True
b0068,b4493,True
b0068,b4506,True
b0068,b4511,True
b0068,b4518,True
b0068,b4519,True
b0068,b4567,True
b0068,b4568,True
b0068,b4589,True
b0068,b4662,True
b0068,b4671,True
b0068,b4705,True
b0068,b4711,True
b0068,b4720,True
b0068,b4721,True
b0068,b4723,True
b0068,b4724,True
b0068,b4735,True
b0068,b4742,True
b0068,b4743,True
b0068,b4744,True
b0068,b4748,True
b0068,b4755,True
b0068,b4756,True
b0071,b0032,True
b0071,b0033,True
b0071,b0068,True
b0071,b0072,True
b0071,b0073,True
b0071,b0074,True
b0071,b0150,True
b0071,b0199,True
b0071,b0273,True
b0071,b0287,True
b0071,b0296,True
b0071,b0325,True
b0071,b0329,True
b0071,b0331,True
b0071,b0333,True
b0071,b0334,True
b0071,b0335,True
b0071,b0336,True
b0071,b0337,True
b0071,b0346,True
b0071,b0382,True
b0071,b0384,True
b0071,b0431,True
b0071,b0450,True
b0071,b0453,True
b0071,b0485,True
b0071,b0486,True
b0071,b0523,True
b0071,b0543,True
b0071,b0544,True
b0071,b0545,True
b0071,b0546,True
b0071,b0557,True
b0071,b0564,True
b0071,b0565,True
b0071,b0571,True
b0071,b0572,True
b0071,b0573,True
b0071,b0574,True
b0071,b0575,True
b0071,b0581,True
b0071,b0583,True
b0071,b0584,True
b0071,b0585,True
b0071,b0586,True
b0071,b0593,True
b0071,b0594,True
b0071,b0595,True
b0071,b0596,True
b0071,b0597,True
b0071,b0607,True
b0071,b0621,True
b0071,b0623,True
b0071,b0643,True
b0071,b0699,True
b0071,b0707,True
b0071,b0721,True
b0071,b0722,True
b0071,b0723,True
b0071,b0753,True
b0071,b0774,True
b0071,b0775,True
b0071,b0776,True
b0071,b0777,True
b0071,b0778,True
b0071,b0790,True
b0071,b0801,True
b0071,b0804,True
b0071,b0805,True
b0071,b0811,True
b0071,b0812,True
b0071,b0833,True
b0071,b0836,True
b0071,b0849,True
b0071,b0854,True
b0071,b0860,True
b0071,b0865,True
b0071,b0871,True
b0071,b0880,True
b0071,b0894,True
b0071,b0895,True
b0071,b0896,True
b0071,b0897,True
b0071,b0929,True
b0071,b0953,True
b0071,b0989,True
b0071,b0990,True
b0071,b0991,True
b0071,b1002,True
b0071,b1003,True
b0071,b1004,True
b0071,b1018,True
b0071,b1019,True
b0071,b1020,True
b0071,b1038,True
b0071,b1039,True
b0071,b1040,True
b0071,b1041,True
b0071,b1042,True
b0071,b1044,True
b0071,b1051,True
b0071,b1070,True
b0071,b1071,True
b0071,b1072,True
b0071,b1073,True
b0071,b1074,True
b0071,b1075,True
b0071,b1076,True
b0071,b1077,True
b0071,b1078,True
b0071,b1079,True
b0071,b1080,True
b0071,b1081,True
b0071,b1082,True
b0071,b1083,True
b0071,b1102,True
b0071,b1110,True
b0071,b1112,True
b0071,b1143,True
b0071,b1145,True
b0071,b1163,True
b0071,b1164,True
b0071,b1165,True
b0071,b1166,True
b0071,b1167,True
b0071,b1172,True
b0071,b1178,True
b0071,b1188,True
b0071,b1194,True
b0071,b1195,True
b0071,b1197,True
b0071,b1223,True
b0071,b1224,True
b0071,b1241,True
b0071,b1243,True
b0071,b1244,True
b0071,b1247,True
b0071,b1256,True
b0071,b1258,True
b0071,b1259,True
b0071,b1264,True
b0071,b1283,True
b0071,b1297,True
b0071,b1298,True
b0071,b1300,True
b0071,b1301,True
b0071,b1302,True
b0071,b1331,True
b0071,b1332,True
b0071,b1341,True
b0071,b1374,True
b0071,b1375,True
b0071,b1376,True
b0071,b1378,True
b0071,b1380,True
b0071,b1384,True
b0071,b1415,True
b0071,b1420,True
b0071,b1422,True
b0071,b1423,True
b0071,b1426,True
b0071,b1440,True
b0071,b1441,True
b0071,b1443,True
b0071,b1444,True
b0071,b1452,True
b0071,b1478,True
b0071,b1480,True
b0071,b1481,True
b0071,b1482,True
b0071,b1487,True
b0071,b1488,True
b0071,b1492,True
b0071,b1493,True
b0071,b1498,True
b0071,b1518,True
b0071,b1519,True
b0071,b1536,True
b0071,b1541,True
b0071,b1550,True
b0071,b1551,True
b0071,b1552,True
b0071,b1556,True
b0071,b1557,True
b0071,b1558,True
b0071,b1566,True
b0071,b1587,True
b0071,b1593,True
b0071,b1597,True
b0071,b1656,True
b0071,b1674,True
b0071,b1684,True
b0071,b1705,True
b0071,b1729,True
b0071,b1732,True
b0071,b1747,True
b0071,b1748,True
b0071,b1783,True
b0071,b1784,True
b0071,b1795,True
b0071,b1836,True
b0071,b1857,True
b0071,b1878,True
b0071,b1880,True
b0071,b1881,True
b0071,b1882,True
b0071,b1883,True
b0071,b1884,True
b0071,b1885,True
b0071,b1886,True
b0071,b1887,True
b0071,b1888,True
b0071,b1889,True
b0071,b1890,True
b0071,b1891,True
b0071,b1892,True
b0071,b1896,True
b0071,b1897,True
b0071,b1902,True
b0071,b1904,True
b0071,b1905,True
b0071,b1906,True
b0071,b1920,True
b0071,b1921,True
b0071,b1922,True
b0071,b1923,True
b0071,b1924,True
b0071,b1925,True
b0071,b1926,True
b0071,b1930,True
b0071,b1937,True
b0071,b1938,True
b0071,b1939,True
b0071,b1940,True
b0071,b1941,True
b0071,b1942,True
b0071,b1943,True
b0071,b1944,True
b0071,b1945,True
b0071,b1946,True
b0071,b1947,True
b0071,b1948,True
b0071,b1949,True
b0071,b1950,True
b0071,b1951,True
b0071,b1953,True
b0071,b1967,True
b0071,b1973,True
b0071,b2000,True
b0071,b2035,True
b0071,b2036,True
b0071,b2080,True
b0071,b2086,True
b0071,b2091,True
b0071,b2092,True
b0071,b2093,True
b0071,b2094,True
b0071,b2095,True
b0071,b2096,True
b0071,b2097,True
b0071,b2103,True
b0071,b2104,True
b0071,b2106,True
b0071,b2111,True
b0071,b2127,True
b0071,b2131,True
b0071,b2135,True
b0071,b2148,True
b0071,b2149,True
b0071,b2150,True
b0071,b2155,True
b0071,b2168,True
b0071,b2169,True
b0071,b2207,True
b0071,b2208,True
b0071,b2210,True
b0071,b2240,True
b0071,b2241,True
b0071,b2242,True
b0071,b2243,True
b0071,b2266,True
b0071,b2302,True
b0071,b2309,True
b0071,b2310,True
b0071,b2352,True
b0071,b2378,True
b0071,b2422,True
b0071,b2423,True
b0071,b2424,True
b0071,b2425,True
b0071,b2464,True
b0071,b2465,True
b0071,b2497,True
b0071,b2499,True
b0071,b2518,True
b0071,b2535,True
b0071,b2579,True
b0071,b2597,True
b0071,b2659,True
b0071,b2660,True
b0071,b2661,True
b0071,b2662,True
b0071,b2665,True
b0071,b2669,True
b0071,b2670,True
b0071,b2672,True
b0071,b2673,True
b0071,b2674,True
b0071,b2675,True
b0071,b2676,True
b0071,b2677,True
b0071,b2678,True
b0071,b2679,True
b0071,b2702,True
b0071,b2703,True
b0071,b2704,True
b0071,b2727,True
b0071,b2751,True
b0071,b2752,True
b0071,b2762,True
b0071,b2763,True
b0071,b2764,True
b0071,b2809,True
b0071,b2818,True
b0071,b2869,True
b0071,b2924,True
b0071,b2942,True
b0071,b2957,True
b0071,b2971,True
b0071,b2975,True
b0071,b2976,True
b0071,b2977,True
b0071,b2979,True
b0071,b2980,True
b0071,b2996,True
b0071,b2997,True
b0071,b3003,True
b0071,b3024,True
b0071,b3073,True
b0071,b3089,True
b0071,b3117,True
b0071,b3118,True
b0071,b3153,True
b0071,b3158,True
b0071,b3159,True
b0071,b3239,True
b0071,b3268,True
b0071,b3336,True
b0071,b3337,True
b0071,b3365,True
b0071,b3366,True
b0071,b3367,True
b0071,b3426,True
b0071,b3453,True
b0071,b3458,True
b0071,b3460,True
b0071,b3476,True
b0071,b3487,True
b0071,b3491,True
b0071,b3494,True
b0071,b3495,True
b0071,b3506,True
b0071,b3507,True
b0071,b3508,True
b0071,b3509,True
b0071,b3510,True
b0071,b3511,True
b0071,b3512,True
b0071,b3513,True
b0071,b3516,True
b0071,b3517,True
b0071,b3523,True
b0071,b3525,True
b0071,b3528,True
b0071,b3540,True
b0071,b3541,True
b0071,b3542,True
b0071,b3543,True
b0071,b3544,True
b0071,b3547,True
b0071,b3555,True
b0071,b3556,True
b0071,b3566,True
b0071,b3570,True
b0071,b3588,True
b0071,b3603,True
b0071,b3654,True
b0071,b3661,True
b0071,b3666,True
b0071,b3686,True
b0071,b3708,True
b0071,b3709,True
b0071,b3744,True
b0071,b3748,True
b0071,b3751,True
b0071,b3774,True
b0071,b3828,True
b0071,b3829,True
b0071,b3845,True
b0071,b3846,True
b0071,b3901,True
b0071,b3902,True
b0071,b3903,True
b0071,b3904,True
b0071,b3905,True
b0071,b3906,True
b0071,b3907,True
b0071,b3926,True
b0071,b3927,True
b0071,b3941,True
b0071,b3945,True
b0071,b3958,True
b0071,b3990,True
b0071,b3991,True
b0071,b3992,True
b0071,b3993,True
b0071,b3994,True
b0071,b4011,True
b0071,b4013,True
b0071,b4014,True
b0071,b4015,True
b0071,b4016,True
b0071,b4026,True
b0071,b4030,True
b0071,b4032,True
b0071,b4033,True
b0071,b4034,True
b0071,b4035,True
b0071,b4036,True
b0071,b4037,True
b0071,b4045,True
b0071,b4060,True
b0071,b4062,True
b0071,b4064,True
b0071,b4067,True
b0071,b4068,True
b0071,b4069,True
b0071,b4107,True
b0071,b4110,True
b0071,b4111,True
b0071,b4116,True
b0071,b4122,True
b0071,b4123,True
b0071,b4126,True
b0071,b4128,True
b0071,b4139,True
b0071,b4149,True
b0071,b4151,True
b0071,b4152,True
b0071,b4153,True
b0071,b4154,True
b0071,b4187,True
b0071,b4188,True
b0071,b4189,True
b0071,b4239,True
b0071,b4240,True
b0071,b4244,True
b0071,b4245,True
b0071,b4254,True
b0071,b4293,True
b0071,b4314,True
b0071,b4315,True
b0071,b4316,True
b0071,b4335,True
b0071,b4354,True
b0071,b4355,True
b0071,b4367,True
b0071,b4376,True
b0071,b4380,True
b0071,b4407,True
b0071,b4411,True
b0071,b4428,True
b0071,b4467,True
b0071,b4468,True
b0071,b4484,True
b0071,b4490,True
b0071,b4493,True
b0071,b4506,True
b0071,b4511,True
b0071,b4518,True
b0071,b4519,True
b0071,b4567,True
b0071,b4568,True
b0071,b4589,True
b0071,b4662,True
b0071,b4671,True
b0071,b4705,True
b0071,b4711,True
b0071,b4720,True
b0071,b4721,True
b0071,b4723,True
b0071,b4724,True
b0071,b4735,True
b0071,b4742,True
b0071,b4743,True
b0071,b4744,True
b0071,b4748,True
b0071,b4755,True
b0071,b4756,True
b0072,b0032,True
b0072,b0033,True
b0072,b0068,True
b0072,b0071,True
b0072,b0073,True
b0072,b0074,True
b0072,b0150,True
b0072,b0199,True
b0072,b0273,True
b0072,b0287,True
b0072,b0296,True
b0072,b0325,True
b0072,b0329,True
b0072,b0331,True
b0072,b0333,True
b0072,b0334,True
b0072,b0335,True
b0072,b0336,True
b0072,b0337,True
b0072,b0346,True
b0072,b0382,True
b0072,b0384,True
b0072,b0431,True
b0072,b0450,True
b0072,b0453,True
b0072,b0485,True
b0072,b0486,True
b0072,b0523,True
b0072,b0543,True
b0072,b0544,True
b0072,b0545,True
b0072,b0546,True
b0072,b0557,True
b0072,b0564,True
b0072,b0565,True
b0072,b0571,True
b0072,b0572,True
b0072,b0573,True
b0072,b0574,True
b0072,b0575,True
b0072,b0581,True
b0072,b0583,True
b0072,b0584,True
b0072,b0585,True
b0072,b0586,True
b0072,b0593,True
b0072,b0594,True
b0072,b0595,True
b0072,b0596,True
b0072,b0597,True
b0072,b0607,True
b0072,b0621,True
b0072,b0623,True
b0072,b0643,True
b0072,b0699,True
b0072,b0707,True
b0072,b0721,True
b0072,b0722,True
b0072,b0723,True
b0072,b0753,True
b0072,b0774,True
b0072,b0775,True
b0072,b0776,True
b0072,b0777,True
b0072,b0778,True
b0072,b0790,True
b0072,b0801,True
b0072,b0804,True
b0072,b0805,True
b0072,b0811,True
b0072,b0812,True
b0072,b0833,True
b0072,b0836,True
b0072,b0849,True
b0072,b0854,True
b0072,b0860,True
b0072,b0865,True
b0072,b0871,True
b0072,b0880,True
b0072,b0894,True
b0072,b0895,True
b0072,b0896,True
b0072,b0897,True
b0072,b0929,True
b0072,b0953,True
b0072,b0989,True
b0072,b0990,True
b0072,b0991,True
b0072,b1002,True
b0072,b1003,True
b0072,b1004,True
b0072,b1018,True
b0072,b1019,True
b0072,b1020,True
b0072,b1038,True
b0072,b1039,True
b0072,b1040,True
b0072,b1041,True
b0072,b1042,True
b0072,b1044,True
b0072,b1051,True
b0072,b1070,True
b0072,b1071,True
b0072,b1072,True
b0072,b1073,True
b0072,b1074,True
b0072,b1075,True
b0072,b1076,True
b0072,b1077,True
b0072,b1078,True
b0072,b1079,True
b0072,b1080,True
b0072,b1081,True
b0072,b1082,True
b0072,b1083,True
b0072,b1102,True
b0072,b1110,True
b0072,b1112,True
b0072,b1143,True
b0072,b1145,True
b0072,b1163,True
b0072,b1164,True
b0072,b1165,True
b0072,b1166,True
b0072,b1167,True
b0072,b1172,True
b0072,b1178,True
b0072,b1188,True
b0072,b1194,True
b0072,b1195,True
b0072,b1197,True
b0072,b1223,True
b0072,b1224,True
b0072,b1241,True
b0072,b1243,True
b0072,b1244,True
b0072,b1247,True
b0072,b1256,True
b0072,b1258,True
b0072,b1259,True
b0072,b1264,True
b0072,b1283,True
b0072,b1297,True
b0072,b1298,True
b0072,b1300,True
b0072,b1301,True
b0072,b1302,True
b0072,b1331,True
b0072,b1332,True
b0072,b1341,True
b0072,b1374,True
b0072,b1375,True
b0072,b1376,True
b0072,b1378,True
b0072,b1380,True
b0072,b1384,True
b0072,b1415,True
b0072,b1420,True
b0072,b1422,True
b0072,b1423,True
b0072,b1426,True
b0072,b1440,True
b0072,b1441,True
b0072,b1443,True
b0072,b1444,True
b0072,b1452,True
b0072,b1478,True
b0072,b1480,True
b0072,b1481,True
b0072,b1482,True
b0072,b1487,True
b0072,b1488,True
b0072,b1492,True
b0072,b1493,True
b0072,b1498,True
b0072,b1518,True
b0072,b1519,True
b0072,b1536,True
b0072,b1541,True
b0072,b1550,True
b0072,b1551,True
b0072,b1552,True
b0072,b1556,True
b0072,b1557,True
b0072,b1558,True
b0072,b1566,True
b0072,b1587,True
b0072,b1593,True
b0072,b1597,True
b0072,b1656,True
b0072,b1674,True
b0072,b1684,True
b0072,b1705,True
b0072,b1729,True
b0072,b1732,True
b0072,b1747,True
b0072,b1748,True
b0072,b1783,True
b0072,b1784,True
b0072,b1795,True
b0072,b1836,True
b0072,b1857,True
b0072,b1878,True
b0072,b1880,True
b0072,b1881,True
b0072,b1882,True
b0072,b1883,True
b0072,b1884,True
b0072,b1885,True
b0072,b1886,True
b0072,b1887,True
b0072,b1888,True
b0072,b1889,True
b0072,b1890,True
b0072,b1891,True
b0072,b1892,True
b0072,b1896,True
b0072,b1897,True
b0072,b1902,True
b0072,b1904,True
b0072,b1905,True
b0072,b1906,True
b0072,b1920,True
b0072,b1921,True
b0072,b1922,True
b0072,b1923,True
b0072,b1924,True
b0072,b1925,True
b0072,b1926,True
b0072,b1930,True
b0072,b1937,True
b0072,b1938,True
b0072,b1939,True
b0072,b1940,True
b0072,b1941,True
b0072,b1942,True
b0072,b1943,True
b0072,b1944,True
b0072,b1945,True
b0072,b1946,True
b0072,b1947,True
b0072,b1948,True
b0072,b1949,True
b0072,b1950,True
b0072,b1951,True
b0072,b1953,True
b0072,b1967,True
b0072,b1973,True
b0072,b2000,True
b0072,b2035,True
b0072,b2036,True
b0072,b2080,True
b0072,b2086,True
b0072,b2091,True
b0072,b2092,True
b0072,b2093,True
b0072,b2094,True
b0072,b2095,True
b0072,b2096,True
b0072,b2097,True
b0072,b2103,True
b0072,b2104,True
b0072,b2106,True
b0072,b2111,True
b0072,b2127,True
b0072,b2131,True
b0072,b2135,True
b0072,b2148,True
b0072,b2149,True
b0072,b2150,True
b0072,b2155,True
b0072,b2168,True
b0072,b2169,True
b0072,b2207,True
b0072,b2208,True
b0072,b2210,True
b0072,b2240,True
b0072,b2241,True
b0072,b2242,True
b0072,b2243,True
b0072,b2266,True
b0072,b2302,True
b0072,b2309,True
b0072,b2310,True
b0072,b2352,True
b0072,b2378,True
b0072,b2422,True
b0072,b2423,True
b0072,b2424,True
b0072,b2425,True
b0072,b2464,True
b0072,b2465,True
b0072,b2497,True
b0072,b2499,True
b0072,b2518,True
b0072,b2535,True
b0072,b2579,True
b0072,b2597,True
b0072,b2659,True
b0072,b2660,True
b0072,b2661,True
b0072,b2662,True
b0072,b2665,True
b0072,b2669,True
b0072,b2670,True
b0072,b2672,True
b0072,b2673,True
b0072,b2674,True
b0072,b2675,True
b0072,b2676,True
b0072,b2677,True
b0072,b2678,True
b0072,b2679,True
b0072,b2702,True
b0072,b2703,True
b0072,b2704,True
b0072,b2727,True
b0072,b2751,True
b0072,b2752,True
b0072,b2762,True
b0072,b2763,True
b0072,b2764,True
b0072,b2809,True
b0072,b2818,True
b0072,b2869,True
b0072,b2924,True
b0072,b2942,True
b0072,b2957,True
b0072,b2971,True
b0072,b2975,True
b0072,b2976,True
b0072,b2977,True
b0072,b2979,True
b0072,b2980,True
b0072,b2996,True
b0072,b2997,True
b0072,b3003,True
b0072,b3024,True
b0072,b3073,True
b0072,b3089,True
b0072,b3117,True
b0072,b3118,True
b0072,b3153,True
b0072,b3158,True
b0072,b3159,True
b0072,b3239,True
b0072,b3268,True
b0072,b3336,True
b0072,b3337,True
b0072,b3365,True
b0072,b3366,True
b0072,b3367,True
b0072,b3426,True
b0072,b3453,True
b0072,b3458,True
b0072,b3460,True
b0072,b3476,True
b0072,b3487,True
b0072,b3491,True
b0072,b3494,True
b0072,b3495,True
b0072,b3506,True
b0072,b3507,True
b0072,b3508,True
b0072,b3509,True
b0072,b3510,True
b0072,b3511,True
b0072,b3512,True
b0072,b3513,True
b0072,b3516,True
b0072,b3517,True
b0072,b3523,True
b0072,b3525,True
b0072,b3528,True
b0072,b3540,True
b0072,b3541,True
b0072,b3542,True
b0072,b3543,True
b0072,b3544,True
b0072,b3547,True
b0072,b3555,True
b0072,b3556,True
b0072,b3566,True
b0072,b3570,True
b0072,b3588,True
b0072,b3603,True
b0072,b3654,True
b0072,b3661,True
b0072,b3666,True
b0072,b3686,True
b0072,b3708,True
b0072,b3709,True
b0072,b3744,True
b0072,b3748,True
b0072,b3751,True
b0072,b3774,True
b0072,b3828,True
b0072,b3829,True
b0072,b3845,True
b0072,b3846,True
b0072,b3901,True
b0072,b3902,True
b0072,b3903,True
b0072,b3904,True
b0072,b3905,True
b0072,b3906,True
b0072,b3907,True
b0072,b3926,True
b0072,b3927,True
b0072,b3941,True
b0072,b3945,True
b0072,b3958,True
b0072,b3990,True
b0072,b3991,True
b0072,b3992,True
b0072,b3993,True
b0072,b3994,True
b0072,b4011,True
b0072,b4013,True
b0072,b4014,True
b0072,b4015,True
b0072,b4016,True
b0072,b4026,True
b0072,b4030,True
b0072,b4032,True
b0072,b4033,True
b0072,b4034,True
b0072,b4035,True
b0072,b4036,True
b0072,b4037,True
b0072,b4045,True
b0072,b4060,True
b0072,b4062,True
b0072,b4064,True
b0072,b4067,True
b0072,b4068,True
b0072,b4069,True
b0072,b4107,True
b0072,b4110,True
b0072,b4111,True
b0072,b4116,True
b0072,b4122,True
b0072,b4123,True
b0072,b4126,True
b0072,b4128,True
b0072,b4139,True
b0072,b4149,True
b0072,b4151,True
b0072,b4152,True
b0072,b4153,True
b0072,b4154,True
b0072,b4187,True
b0072,b4188,True
b0072,b4189,True
b0072,b4239,True
b0072,b4240,True
b0072,b4244,True
b0072,b4245,True
b0072,b4254,True
b0072,b4293,True
b0072,b4314,True
b0072,b4315,True
b0072,b4316,True
b0072,b4335,True
b0072,b4354,True
b0072,b4355,True
b0072,b4367,True
b0072,b4376,True
b0072,b4380,True
b0072,b4407,True
b0072,b4411,True
b0072,b4428,True
b0072,b4467,True
b0072,b4468,True
b0072,b4484,True
b0072,b4490,True
b0072,b4493,True
b0072,b4506,True
b0072,b4511,True
b0072,b4518,True
b0072,b4519,True
b0072,b4567,True
b0072,b4568,True
b0072,b4589,True
b0072,b4662,True
b0072,b4671,True
b0072,b4705,True
b0072,b4711,True
b0072,b4720,True
b0072,b4721,True
b0072,b4723,True
b0072,b4724,True
b0072,b4735,True
b0072,b4742,True
b0072,b4743,True
b0072,b4744,True
b0072,b4748,True
b0072,b4755,True
b0072,b4756,True
b0073,b0032,True
b0073,b0033,True
b0073,b0068,True
b0073,b0071,True
b0073,b0072,True
b0073,b0074,True
b0073,b0150,True
b0073,b0199,True
b0073,b0273,True
b0073,b0287,True
b0073,b0296,True
b0073,b0325,True
b0073,b0329,True
b0073,b0331,True
b0073,b0333,True
b0073,b0334,True
b0073,b0335,True
b0073,b0336,True
b0073,b0337,True
b0073,b0346,True
b0073,b0382,True
b0073,b0384,True
b0073,b0431,True
b0073,b0450,True
b0073,b0453,True
b0073,b0485,True
b0073,b0486,True
b0073,b0523,True
b0073,b0543,True
b0073,b0544,True
b0073,b0545,True
b0073,b0546,True
b0073,b0557,True
b0073,b0564,True
b0073,b0565,True
b0073,b0571,True
b0073,b0572,True
b0073,b0573,True
b0073,b0574,True
b0073,b0575,True
b0073,b0581,True
b0073,b0583,True
b0073,b0584,True
b0073,b0585,True
b0073,b0586,True
b0073,b0593,True
b0073,b0594,True
b0073,b0595,True
b0073,b0596,True
b0073,b0597,True
b0073,b0607,True
b0073,b0621,True
b0073,b0623,True
b0073,b0643,True
b0073,b0699,True
b0073,b0707,True
b0073,b0721,True
b0073,b0722,True
b0073,b0723,True
b0073,b0753,True
b0073,b0774,True
b0073,b0775,True
b0073,b0776,True
b0073,b0777,True
b0073,b0778,True
b0073,b0790,True
b0073,b0801,True
b0073,b0804,True
b0073,b0805,True
b0073,b0811,True
b0073,b0812,True
b0073,b0833,True
b0073,b0836,True
b0073,b0849,True
b0073,b0854,True
b0073,b0860,True
b0073,b0865,True
b0073,b0871,True
b0073,b0880,True
b0073,b0894,True
b0073,b0895,True
b0073,b0896,True
b0073,b0897,True
b0073,b0929,True
b0073,b0953,True
b0073,b0989,True
b0073,b0990,True
b0073,b0991,True
b0073,b1002,True
b0073,b1003,True
b0073,b1004,True
b0073,b1018,True
b0073,b1019,True
b0073,b1020,True
b0073,b1038,True
b0073,b1039,True
b0073,b1040,True
b0073,b1041,True
b0073,b1042,True
b0073,b1044,True
b0073,b1051,True
b0073,b1070,True
b0073,b1071,True
b0073,b1072,True
b0073,b1073,True
b0073,b1074,True
b0073,b1075,True
b0073,b1076,True
b0073,b1077,True
b0073,b1078,True
b0073,b1079,True
b0073,b1080,True
b0073,b1081,True
b0073,b1082,True
b0073,b1083,True
b0073,b1102,True
b0073,b1110,True
b0073,b1112,True
b0073,b1143,True
b0073,b1145,True
b0073,b1163,True
b0073,b1164,True
b0073,b1165,True
b0073,b1166,True
b0073,b1167,True
b0073,b1172,True
b0073,b1178,True
b0073,b1188,True
b0073,b1194,True
b0073,b1195,True
b0073,b1197,True
b0073,b1223,True
b0073,b1224,True
b0073,b1241,True
b0073,b1243,True
b0073,b1244,True
b0073,b1247,True
b0073,b1256,True
b0073,b1258,True
b0073,b1259,True
b0073,b1264,True
b0073,b1283,True
b0073,b1297,True
b0073,b1298,True
b0073,b1300,True
b0073,b1301,True
b0073,b1302,True
b0073,b1331,True
b0073,b1332,True
b0073,b1341,True
b0073,b1374,True
